id,name,references,strong,close,total
b2459779x,George Stratford,1,0,1,1
b24597806,Private Fred S. Sutton,1,0,1,1
b24597818,Roy Saltmarsh,1,0,1,1
b2459782x,Private Andrew Simms,1,0,1,1
b24597831,Private Henry E. Sample,1,0,2,2
b24597843,Herbert Sandercock,1,0,0,0
b24597855,Private John Percival Searle,1,0,0,0
b24597910,Lance-Sergeant Abraham Thomas,1,0,1,1
b24597946,Lance-Corporal Rupert Tucker,1,0,2,2
b24597958,James Tucker,1,0,2,2
b24598045,Private G. R. Brooks,1,0,5,5
b24598136,Private S. J. Jenkins,1,0,4,4
b2459815x,Private W. W. Haines,2,0,1,1
b24599724,Private Albert Bitters,2,0,1,1
b24599748,Private Robert Rising,1,1,1,2
b24599815,Corporal T. F. Lapthorne,1,1,0,1
b24599840,Lieutenant George T. K. Tench,2,1,1,2
b24599979,Lance-Corporal Cyril F. Stephens,2,1,7,8
b24600039,Private William Helier,1,0,0,0
b24600064,Private T. J. [sic] Dixey,1,0,1,1
b2460009x,Chief Officer Ernest H. Medland,1,0,2,2
b24600179,Private W. E. May,1,1,37,38
b24600246,Private O. B. Mathews,2,1,2,3
b24600313,Sergeant J. U. Smith,1,0,24,24
b24600350,George Mensforth,1,0,1,1
b24600398,Private Frederick Hall Goodier,1,0,1,1
b24600441,Signaller Gordon Burnett,1,0,1,1
b24600489,Private Joseph T. Barnes,2,1,8,9
b24601457,Trooper Eric K. Smith,2,2,36,38
b24601482,Private Joseph E. Teal,2,2,1,3
b24601512,Sergeant Mark Rice,2,1,6,7
b24601585,Private Thomas Plaxton,1,0,1,1
b24601603,Private A. Gordon Dunsford,4,2,2,4
b24601615,Private E. T. Bock,1,0,1,1
b24601627,Driver Frank H. Hicks,2,1,2,3
b24601706,Sergeant George Leonard Fowden,1,0,1,1
b24601913,M.J.V. Barnden,1,0,0,0
b24601925,Private James R. Baker,1,0,5,5
b24601937,Private Alexander Calderwood,2,1,0,1
b24601950,Corporal Albert Dieriex,2,0,0,0
b24601962,Private Fred Hall,2,1,24,25
b24601974,Corporal Elisha Harvey,1,0,1,1
b24601986,Sergeant George Harrison,2,1,8,9
b24601998,Lance-Corporal Bernard Irwin,1,0,1,1
b24602000,David McPherson,1,0,1,1
b24602012,Sapper C. J. Osborn,1,0,1,1
b24602036,Private Arthur Reedman,2,1,1,2
b24602048,Private John Rodgers (sic),1,0,0,0
b2460205x,Sergeant Frank Rattigan,1,0,0,0
b24602061,Lance-Corporal Peter Rattigan,1,0,0,0
b24602073,Lance-Corporal Harold Simcock,2,0,1,1
b24602085,Private Marshall Slater,2,0,4,4
b24602140,William Stewart,1,0,2,2
b2460236x,Private Roy Tavender,1,0,1,1
b24602371,Gilbert Harry Tripney,1,0,1,1
b24602383,Private Roy Tilbrook,3,0,4,4
b24602395,Private Ronald Victor Wade,1,0,1,1
b24602401,Private Victor Wyett,1,0,1,1
b24602413,Private Walter W. Winter,1,0,5,5
b24602425,Private Reginald Woodland,1,0,1,1
b24602437,Eddie Williamson,1,0,1,1
b24602449,Arthur Wedding,2,0,6,6
b24602450,Private James Edward Westley,2,0,2,2
b24602516,Lance-Corporal C. Bawden,4,4,2,6
b24602528,Lieutenant Alfred Thomas Hill,1,1,9,10
b24602553,Band-Sergeant D. G. Reed,2,2,2,4
b24602577,Sergeant-Major Will Smith,1,1,9,10
b24602590,Major W. A. McCloughry,1,1,0,1
b24602607,Captain E. J. McCloughry,4,3,0,3
b24602619,Lieutenant Pat Morice,1,1,0,1
b24602620,Private Edric Neill Toope,1,1,0,1
b24602632,Private W. J. Clarke,1,1,5,6
b24603168,Lance-Corporal Cyril Andrew,1,1,0,1
b24603181,Private A. Amber,1,1,0,1
b24603193,Corporal W. H. Brealey,1,1,1,2
b2460320x,Sapper Lyndon Bigg,1,1,0,1
b24603211,Private F. E. Collins,1,1,6,7
b24603260,Lance-Corporal Rex Connally,1,1,0,1
b24603284,Private William Camp,1,1,1,2
b24603314,Private Frank Dubricich,1,0,0,0
b24603326,Lance-Corporal Fred Dumont,1,1,0,1
b24603338,Private Leslie Dunk,1,1,1,2
b2460334x,Second Lieutenant Allan Davey,1,1,2,3
b24603363,Private Francis Dingle,1,1,0,1
b24603375,Driver Arthur Eddy,2,1,2,3
b24603405,Private Charles Edwards,2,1,6,7
b24603442,Corporal Henry Fuss,1,1,0,1
b24603466,Gunner D. P. Gray,1,1,4,5
b24604392,Private E. J. Gale,1,1,1,2
b24604410,L. Howard,1,1,4,5
b24604446,Private V. L. Hepworth,1,1,0,1
b24604495,Lance-Corporal Frank Havey,1,1,0,1
b24604537,Signaller Arthur Hamilton,2,1,3,4
b24604574,Driver Edward Lawler,1,1,0,1
b24604884,Leslie W. Lindner,1,1,0,1
b24604999,Walter Lewis,1,1,2,3
b24605037,Lieutenant Harry Minerds,1,1,0,1
b24605049,Signaller Clem V. Moody,1,1,2,3
b24605074,Sergeant L. J. McMurray,1,1,0,1
b24605128,Private Charles Collins Miller,1,1,3,4
b24605153,Roy McBurney,1,1,0,1
b24605177,Private Martin Neagle,1,1,0,1
b24605268,Graham Parks,1,1,0,1
b24605281,C. Pritchard,1,1,0,1
b24606273,Private Arthur Sim,1,1,0,1
b24606303,William R. Sim,1,1,0,1
b24606339,David Simcock,1,0,0,0
b24606376,George Cooper Stubington,1,0,0,0
b24607538,Private William Henry Gregory,1,2,2,4
b2460754x,Private C. Vincent,1,1,1,2
b24607551,Private Leslie Voce,2,3,0,3
b24607575,Private Clarence Edwin Norton,1,1,0,1
b24607861,Sergeant H. R. Harley,1,1,0,1
b24608373,Lieutenant R. H. Guthrie,1,1,0,1
b24608415,Staff Sergeant W. C. W. Bannister,1,1,0,1
b24608440,Corporal Jack Thomas,2,2,10,12
b2476713x,Leonard Stanley Stoner,1,0,0,0
b24767141,Norman Stephenson,1,0,0,0
b24767153,Private Leslie Ross Stevens,1,0,1,1
b24767165,Private J. J. Scott,1,0,5,5
b24767177,Private Leslie R. Stirling,1,0,5,5
b24767189,Signaller C. R. G. Glasson,1,0,0,0
b24767207,E. Thompson,1,0,8,8
b24767219,Private Leslie Thompson,1,0,4,4
b24767232,Private Sydney F. White,2,1,66,67
b24767244,Private H. J. J. Keenihan,2,2,1,3
b24767256,Private A. Betters,1,1,0,1
b24767268,Private H. S. Cleasby,1,1,0,1
b2476727x,Trooper John Bernard Dillon,3,3,0,3
b24767281,Lance-Corporal J. H. Blackmore,1,1,0,1
b24767293,Trooper Clem B. Jacka,2,2,0,2
b24767475,Sergeant William Laurance J. Simmons,2,4,0,4
b24767487,Lieutenant Walter Sheldon,2,2,2,4
b24767499,Private William Taylor,2,2,8,10
b24767505,Private George Taylor,1,1,2,3
b24767517,Peter Finlay McVicar,1,1,0,1
b24767529,Private Robert Gay,1,2,1,3
b24767542,Sergeant Alfred G. Reiss,2,1,1,2
b24912554,Private G. H. Waldin,1,1,0,1
b24912566,Private F. Arnold Norton,3,3,0,3
b24912591,Urvan Michael Keely,1,1,0,1
b24912608,Corporal W. J. Savage,1,2,1,3
b2491261x,Lieutenant Bruce Garie Thomson,2,2,2,4
b24912645,Company Sergeant-Major R. H. Jerome,1,2,0,2
b24912657,Private William A. Bowden,3,4,7,11
b24912669,Private Edwin Clapp,2,2,0,2
b24912694,Private Thomas W. Smith,2,4,45,49
b24912736,Corporal C. A. R. Mason,1,1,1,2
b2491275x,Corporal L. G. Lambert,2,3,4,7
b24912761,Sergeant Clement Bradford,2,3,2,5
b24912876,Private William Burton,3,3,4,7
b2491289x,Private Gustave Semmler,1,1,0,1
b2491292x,Sergeant William Frederick Curgenven,2,2,0,2
b24912931,Gunner Roy McDonald,2,2,2,4
b24912955,Private Frank Howard Bartley,1,1,0,1
b24912967,Private Frederick DeCean,1,2,0,2
b24912980,Sergeant Leslie H. Sando,3,3,0,3
b24913005,Lance-Corporal H. A. Pumpa,1,1,0,1
b24913030,Private Harold Avery Watts,1,1,1,2
b24913042,Private Thomas Butler,2,2,8,10
b24913078,Private W. Carter,1,1,1,2
b24913091,Corporal A. C. Down,2,2,35,37
b24913133,Private H. G. Farrant,2,2,0,2
b24913200,Private Roy S. Norman,2,2,10,12
b24913224,Private Donald Nicholson,1,1,0,1
b24913303,Temporary-Sergeant Harold Wilkins,2,2,0,2
b24913315,Private R. W. Butler,1,1,1,2
b24913339,Corporal P. S. Wilson,1,2,2,4
b24913352,Sergeant J. P. Scanlan,1,1,0,1
b24913376,Private W. Cummins,1,1,0,1
b24913418,Sergeant A. E. Wilkins,1,0,2,2
b24913431,Private S. (sic) E. Bartsch,1,0,0,0
b24913467,Driver C. E. McFarlane,1,1,1,2
b24913480,Corporal E. J. Ellery,2,1,2,3
b24913492,Private L. J. Jergens,1,0,0,0
b24913807,Private Allan H. Conigrave,1,2,0,2
b24913820,Lance-Corporal C. Cornelius,1,0,0,0
b24913881,Lance-Corporal P. R. Polglase,1,3,1,4
b24913960,Gunner H. T. Klingberg,4,2,2,4
b24913996,Lance-Corporal Walter Arnold,1,1,2,3
b24914009,Private G. D. Davies,2,2,4,6
b24914022,Private William Heyer,2,3,0,3
b24914101,Private Albert C. Rust,1,2,0,2
b24914137,Albert Borgmeyer,1,0,0,0
b24914149,Sydney Fox,1,1,2,3
b24914162,Harry Tothill,2,1,0,1
b24916250,Private T. H. Hepburn,1,1,0,1
b24916262,Sydney Harold Stirling,1,1,1,2
b24916274,W. J. A Layburn,1,1,0,1
b24916286,Charles Arthur Black,1,1,5,6
b24916298,Eric Douglas Davison,1,1,1,2
b24916316,Bombardier Ralph Potts,2,3,0,3
b24916328,Private G. L. White,2,4,36,40
b24916341,Trooper Victor Scott,2,3,3,6
b24916365,Sapper William J. J. Smith,3,5,65,70
b24916377,Private James Jackson,1,2,2,4
b24916389,Sergeant R. A. McDonald,1,1,5,6
b24916390,Corporal Harold Burchell,2,2,0,2
b24916407,Private Robert Devine,1,1,0,1
b24917242,Garnet M. DeLanty,2,1,1,2
b24917254,Private James Heard Gray,2,2,4,6
b24917266,Private Ephraim Easton,1,1,0,1
b24917278,Ern C. Smith,2,1,38,39
b2491728x,Private Francis Nicholls Bennett,1,1,2,3
b24917308,Private Robert Tester,1,2,0,2
b24917321,Private Alfred H. Davis,1,1,5,6
b24917345,Signaller Victor Rule,2,3,2,5
b24917370,Trooper Martin Green,3,1,22,23
b24917394,Corporal Malcolm Mudge,2,2,0,2
b24917400,Private Harold L. Antonson,1,2,0,2
b24917412,Arthur Shuttleworth,2,2,0,2
b24917436,Private A.  A. Dreckow,2,2,1,3
b24917448,Temporary Sergeant D. A. Edwards,2,1,9,10
b24917515,Private J. S. Alexander,1,0,2,2
b24917540,Trooper R. M. Bannon,1,0,1,1
b24917552,Private Ray Bradford,1,0,3,3
b24917564,Private T. Bagnell,1,0,1,1
b24917588,Sapper J. H. Bailey,1,0,5,5
b2491759x,Frank Comley,1,0,1,1
b24917606,Driver W. P. Dolan,1,0,1,1
b24917618,Gunner Geoffrey Dunhill,1,0,0,0
b2491762x,Private Ray Dawson,2,1,5,6
b24917631,Trooper J. H. Dearman,1,0,1,1
b24917643,Private Victor Arthur Evans,1,0,4,4
b24917655,Private T. H. Fogarty,1,0,1,1
b24917667,Private Leonard Garnett,1,0,1,1
b24917680,Lance-Corporal J. C. Hannaford (sic),1,0,1,1
b24917692,Gunner A. W. Hawke,1,0,2,2
b24917709,Lance-Corporal W. G. Hills,1,0,6,6
b24917722,Dick Heinrich,2,0,1,1
b24917734,Private Joseph Frank Jeffs,1,0,1,1
b24917746,Private William Thomas Keough,1,0,1,1
b24917758,Trooper F. Kelly,2,0,14,14
b2491776x,Corporal J. T. Lang,3,0,7,7
b24917771,Trooper Walter Litchfield,1,0,0,0
b24917783,Lance-Corporal John McMahon,1,0,0,0
b24917795,Private Percy Merritt,1,0,1,1
b24917801,Gunner Elder Osborn,1,0,0,0
b24917837,Private J. G. Pill,1,0,1,1
b24917849,Gunner William Rowatt,1,0,1,1
b24917850,Private J. W. Trowbridge,2,0,1,1
b24918350,Driver A. S. Tregilgas,2,0,3,3
b24918374,Corporal Philip Norman Teare,2,0,2,2
b24918398,Horace Wiseman,1,0,1,1
b2491843x,Private J. T. Wehsmann (sic),1,0,1,1
b24923552,Private William Cooke,2,1,4,5
b24923643,Corporal Frederick Felgenhauer,1,0,0,0
b24923679,Trooper Frederick Dudley Melville,1,1,1,2
b24923813,Private Herbert Simons Piper,4,2,6,8
b24925950,Private A. M. Millington,1,0,0,0
b24925962,Lieutenant P. L. Russell,1,0,4,4
b24925974,Corporal George Adam,1,1,0,1
b24925986,Private L. C. Allmond,1,1,1,2
b24925998,Lieutenant Frank Burton,1,2,1,3
b24926000,J. Boundey,2,0,0,0
b24926012,Driver Harry Burgess,1,1,1,2
b24926024,Private W. Booker,1,1,0,1
b24926036,Private J. W. Bawden,1,0,0,0
b2492605x,Private Thomas Bastian,1,1,0,1
b24926073,C. C. W. Brown,1,1,3,4
b24926085,Private F. J. Berryman,2,2,0,2
b24926103,Lance-Corporal P. C. F. Boomer,1,1,0,1
b24926115,Private Walter Becker,1,0,0,0
b24926127,Private A. W. Bird,1,1,5,6
b24926140,Private C. H. Bell,1,1,7,8
b24926279,Private Joshua Clarke,1,1,1,2
b24926280,Sergeant Alfred Colbey,1,0,0,0
b24926292,Private Arthur George Crettenden,1,1,0,1
b24926516,Lance-Corporal C.C. Carman,1,1,0,1
b2492653x,Private Perce A. Clayton,1,1,2,3
b24926553,Private Sidney Craddock,1,1,0,1
b24926589,Private Roy Cederberg,1,1,0,1
b24926644,Private E. Cunningham,1,1,0,1
b24926656,James Charlton,1,1,0,1
b24926668,Alfred Dohnt,1,1,0,1
b24926693,Private T. J. Dawson,2,1,3,4
b2492670x,Private Harold M. Dutton,1,1,1,2
b24927065,Private John R. Dyster,1,0,1,1
b24927089,Private Cyril Francis Ede,2,0,1,1
b24927107,Private F. B. Earls,1,0,1,1
b24927119,Private Roswald Edyvean,1,0,1,1
b24927120,Private Clem Edwards,1,0,1,1
b2492717x,Lance-Corporal J. R. Flett,1,0,1,1
b24927193,Private W. J. Flynn,1,0,1,1
b2492720x,Warrant Officer James Gallagher,1,0,1,1
b24940793,Private Oswald Graves,1,0,2,2
b24940811,Gunner W. J. Gilles,1,0,2,2
b24940823,Private Herbert Gosden,1,0,1,1
b24940859,Private Ernest F. Girdham,1,0,1,1
b24940872,Private H. Gooding,1,0,1,1
b24940884,Private J. Gleeson,1,0,1,1
b24940896,Charles Gray,1,0,1,1
b24940914,Private W. R. Hammer,1,0,2,2
b24940926,Private David Harwood,1,0,1,1
b24940938,Private L. J. Hockey,1,0,3,3
b24941013,Jack Hopkins,1,0,1,1
b24941037,Private A. B. Hopkins,1,0,1,1
b24941050,Private Arnold Halliday,1,0,1,1
b24941062,Private Alfred Howe,1,0,1,1
b24941074,Private A. Houston,1,0,1,1
b24941086,Private Harold Highman,1,0,1,1
b24941098,Sergeant Harold Humphries,1,0,1,1
b24941104,Private George Higgs,1,0,0,0
b24941116,Private W. J. Ireland,1,0,3,3
b24941128,Michael Johnson,1,0,1,1
b2494113x,Private Charles James,1,0,9,9
b25082243,William Jenkins,1,0,2,2
b25082255,T. Joyce,1,0,2,2
b25082267,Private C. M. King,1,0,16,16
b25082279,Private S. H. Kerr,1,0,1,1
b25082280,Private W. H. Kirk,1,0,1,1
b25082292,Private O. L. Kiesewetter,1,0,0,0
b25082310,Private J. E. Kohring,1,0,1,1
b25082322,Corporal A. H. Leane,1,0,1,1
b25082334,Charlie Lawson,1,0,1,1
b25082462,Arthur Leahy (sic),1,0,1,1
b25082474,Trooper C. M. Leahy,1,0,1,1
b25082486,Private R. Leksman,1,0,1,1
b25082498,Private Albert Lampit,1,0,1,1
b25082516,Private A. G. Martin,1,0,6,6
b25082528,Private David Charles McDonald,1,0,4,4
b25082620,Private Robert Manuel,1,0,2,2
b25082632,Lieutenant F. Measday,1,0,1,1
b25082644,Private W. A. Moppett,1,0,1,1
b25082668,Private Jack Marr,2,0,2,2
b2508267x,Private James Robert McNeil,1,0,1,1
b25082681,Private H. G. Mitchell,1,0,7,7
b25082711,Private L. G. Munt,1,0,1,1
b25085311,Private Leslie G. Nelson,1,0,2,2
b25085323,Sergeant E. Oldfield,2,0,2,2
b25085335,Private J. W. O'Connor,1,0,0,0
b25085347,Edwin Austin Overington,1,0,1,1
b25085359,Sergeant J. H. Pritchard,1,0,1,1
b25085360,Lance-Corporal Clem Ranford,1,0,1,1
b25085372,Corporal L. R. Pellew,1,0,1,1
b25085384,Private J. M. Parnell,1,0,2,2
b25085396,Private F. J. Paull,1,0,1,1
b25085402,Private P. G. Pittaway,1,0,1,1
b25085414,Private F. P. Pearce,1,0,3,3
b25085426,Lance-Corporal Louis Parsons,1,0,1,1
b25085438,H. J. Polain,1,0,1,1
b2508544x,Alan Rodgers,1,0,1,1
b25085451,Private George E. Rogers,1,0,3,3
b25085463,William Reid,1,0,2,2
b25085475,Frederick A. Eric Raymond,1,0,1,1
b25085487,Gordon Richardson,1,0,1,1
b25085499,Private J. A. Ryan,1,0,5,5
b25085505,Bombardier Andrew Scott,1,0,2,2
b25085517,Ira Smart,1,0,2,2
b25085529,E. L. Staples,1,0,1,1
b25085530,Fred Stevens,4,0,13,13
b25085542,Private C. T. Story,1,0,10,10
b25088403,Private E. H. Steer,1,0,5,5
b25088415,Lance-Corporal Charles Henry Slater,1,0,1,1
b25088439,Private W. A. Smith,1,0,18,18
b25088440,Private Norman Robert Smith,1,0,7,7
b25088488,Sergeant O. Caley-Smith,1,0,1,1
b25088518,Lieutenant John Sommerville,1,0,1,1
b2508852x,Private Allan E. Smart,1,0,3,3
b25088531,Private David Francis Swan,1,0,1,1
b25088543,Corporal Leslie Sneyd,1,0,1,1
b25088609,Sid Simpson,1,0,1,1
b25088622,Signaller Arthur Thorn,1,0,2,2
b25088646,Private J. L. Thomson,1,0,2,2
b25088658,Private Albert Townsend,1,0,1,1
b25088695,Private Andy Thompson,1,0,2,2
b25088725,Private Leslie Udy,1,0,1,1
b25088749,Private R. L. H. Virgin,1,0,1,1
b25088762,Private F. K. Warhurst,1,0,1,1
b25088774,Private J. T. Wehrmann,1,0,1,1
b25088786,Lieutenant Alfred Watts,1,0,1,1
b25088804,Sapper Alan Wilson,1,0,1,1
b25088828,Captain E. A. Warren,1,0,4,4
b25088841,Private A. O. Winckel,1,0,1,1
b25088853,Lance-Corporal Arnold A. Wade,1,0,1,1
b25088889,Herbert Wheeler,1,0,1,1
b25088890,Lieutenant Ben Whyborn,1,0,1,1
b2508916x,Private A. L. Howard,1,2,5,7
b25089183,Private W. J. Tidy,1,2,3,5
b25089201,Private J. Aloe,1,1,0,1
b25089791,Private Hubert H. Bishop,1,0,3,3
b25089821,Harold Pitchers,1,0,1,1
b25089857,Gunner Charles M. Harris,1,0,11,11
b25089882,Private Walter George Collins,2,0,12,12
b25089900,Percy Logan,1,0,1,1
b25089912,Signaller P. E. Prime,1,0,10,10
b25089936,Trooper Frank L. Barns,2,0,3,3
b2508995x,Private C. B. Muller,2,1,4,5
b25089961,Private W. Harold Crack,2,0,4,4
b25089973,Private W. Clifford Gale,2,1,6,7
b25089997,Private Sam Billing,1,0,2,2
b25090008,Driver Tom Brooks,1,0,1,1
b2509001x,Arnold Macully,1,0,1,1
b25090021,Corporal Gunner Stewart Donnell,1,0,3,3
b25090033,Corporal F. G. Saint,2,2,3,5
b25090045,Corporal Henry Arthur Ihms,2,0,1,1
b25090069,Corporal Patrick Joseph Maloney,2,1,3,4
b25090082,Private George L. Merrifield,3,1,1,2
b25090094,Corporal M. G. D. Murray,1,0,13,13
b25090100,Private W. L. Powell,2,2,4,6
b25090112,James Brazel,1,0,0,0
b25090124,Trooper Arthur Alfred (Hawie) Johns,3,3,5,8
b25090136,Gunner A. E. Andrew,2,2,5,7
b25090148,Private Bryce Watson,2,2,8,10
b2509015x,Lieutenant Fred Osborne,1,0,1,1
b25093800,Len Bridgman,2,1,1,2
b25093812,Perrin Blackham,2,1,1,2
b25093824,Private Walter Juttner,2,0,2,2
b25093836,Private O. H. B. Regnier,2,0,2,2
b25093848,Lieutenant George Wheaton,1,0,1,1
b25093861,Sergeant Arnold Williams,1,0,3,3
b25093897,Walter William Withy,1,0,1,1
b25093915,Driver Matthew Nettle,3,2,1,3
b25093927,R. H. Reinke,1,1,0,1
b25093939,Private Max C. Willsmore,4,2,0,2
b25093940,Corporal W. R. Fowler,1,2,0,2
b25093952,Sergeant P. J. Fahey,1,1,0,1
b25093964,Lieutenant A. C. Dunhill,1,1,0,1
b25093988,George M. Adams,1,2,3,5
b2509399x,Sergeant James Mooney,1,1,1,2
b25094002,Private H. J. Standley,1,1,0,1
b25094014,Sergeant R. J. Kealy,1,1,0,1
b25094026,Major E. J. Parks,1,1,0,1
b25094038,Corporal E. E. Limbert,1,1,0,1
b2509404x,Private W. J. Worthington,1,1,0,1
b25094087,A. H. Dawson,1,1,2,3
b25094117,Private E. H. Haddrick,1,0,0,0
b25094919,Private J. Murphy,1,1,2,3
b25094932,Private J. Thorpe,1,1,1,2
b25094956,Private A. Whitehead,1,0,0,0
b25095018,Private H. Olstad,1,0,0,0
b25095031,Private M. R. G. C. MacGowan,1,0,0,0
b25095043,Private J. T. Murphy,1,1,5,6
b25095055,Sergeant E. L. Skinner,1,1,2,3
b25095079,Private W. McGregor,1,1,0,1
b25095109,Private James A. Gordon,1,1,5,6
b25095122,Sergeant E. W. Joyce,2,2,1,3
b25095134,Private R. S. N. Parker,2,2,2,4
b25095146,Lance Corporal Frank G. Fitzgerald,2,2,0,2
b2509516x,Private A. Broughton,1,1,1,2
b25095183,David Francis McLaren,2,2,1,3
b25095201,Trooper James Lemon,2,3,0,3
b25095225,Private J. Whiteford,1,0,0,0
b25095274,Lance-Corporal James Leo,1,1,0,1
b25095286,Private Arthur Banks Clark,1,1,2,3
b25095365,Corporal W. Barber,1,1,3,4
b25095407,Herbert Stephenson,1,1,0,1
b25095419,Trooper H. Gregg,1,1,0,1
b25095420,Gunner A. Victor C. T. Smith,2,3,35,38
b25095432,Private A. Duncan,3,2,3,5
b25095444,Private Robert Wood,1,1,3,4
b25095456,Lieutenant Edwin Folley,1,1,0,1
b25095468,Gunner H. M. Scott,3,2,14,16
b2509547x,Alick Fowler,1,1,1,2
b25095481,Gunner J. Woodger,1,0,0,0
b25095493,Private Harry Gantlett Collins,3,5,5,10
b2509550x,Trooper Gordon Staude,1,1,0,1
b25096035,Sergeant H. Baker,1,1,3,4
b25096114,Sergeant George Batt,1,1,0,1
b25096126,A. E. Bray,1,0,1,1
b2509614x,Lance-Corporal Keith Bennett,1,1,0,1
b25096151,Private Alfred Bradley,2,1,1,2
b25096187,H. J. Carriss,1,0,0,0
b25096205,Sergeant P. R. Elliott,1,0,1,1
b25096229,Len Fitzsimons,1,0,1,1
b25096230,Frank Frerichs,1,0,1,1
b25096308,J. Gilbert,1,0,3,3
b2509631x,Private Percy A. Gibbs,1,0,1,1
b25096321,W. E. Hill,1,0,16,16
b25096382,Andrew Hacket,1,0,1,1
b25096400,Private Ernest Jennings,1,0,1,1
b25096412,Trooper Fred Knowling,1,0,1,1
b25096424,Harold Keley,1,0,1,1
b25096448,Gunner J. Love,1,0,7,7
b2509645x,Walter Meakins,1,0,1,1
b25096461,Trooper Edward McPherson,2,0,2,2
b25096497,Keith Noyes,1,0,1,1
b25096503,Trooper George Noble,2,0,11,11
b25096527,Gunner A. J. Prior,1,0,4,4
b25096539,Lieutenant R. Rees,1,0,2,2
b25096540,Sapper E. V. Riches,2,0,1,1
b25096564,W. H. Shadforth,1,0,1,1
b25096576,Hector Thompson,1,0,1,1
b25096588,Trooper Arthur Thurlow,1,0,1,1
b25096710,Corporal Leonard C. Trenorden,1,1,0,1
b25096771,Private E. G. Eley,1,1,0,1
b25096783,"Captain Blackburn, V.C. a modest hero",1,1,2,3
b25096801,Corporal Bugler Robert L. Dick,1,1,1,2
b25096813,Lieutenant R. S. Somerville,1,1,0,1
b25096825,Decorated for services : Captain Hobbs,1,1,0,1
b25096837,Private B. G. Stacey,1,1,0,1
b25096862,Corporal Signaller Hartley J. Edwards,1,2,9,11
b25096886,Private Andrew Johansen,1,1,0,1
b25097568,Corporal Jack Thomas,1,0,3,3
b25097593,Private L. Williams,1,0,0,0
b2509760x,Gunner D. H. Walker,1,0,5,5
b25097611,Sergeant-Farrier William Whitbread,1,0,1,1
b25097623,Private G. T. Wilson,1,0,11,11
b25097635,Trooper Harold Woods,1,0,1,1
b25244681,Private Oswald Clarence Graves,2,2,0,2
b25244693,Private H. J. Wheeler,2,2,4,6
b2524470x,Private F. A. Eric Raymond,2,2,3,5
b25244711,Sergeant Harold W. Humphries,2,2,2,4
b25244723,Private Cyril Francis Ede,2,2,1,3
b25244735,Sergeant P. R. Elliott,2,2,13,15
b25244747,Private O. L. Kiesewetter,2,0,0,0
b25244759,Lance Corporal J. R. White,1,1,53,54
b25244760,Sapper W. C. Stubbs,1,1,0,1
b25244772,Herbert Lawrence Axon,1,1,0,1
b25244784,Private Alfred Thomas Howe,2,1,5,6
